model_state,family,method,train_oracle,K,iteration,gen_base_model,metric,n,mean,sd,sem,ci95_lo,ci95_hi,ref_state,paired_delta_vs_ref,dz_vs_ref,wilcoxon_p_vs_ref
L0_CSQ8_V1,PTO(DPO),DPO,CSQ8,0.0,1,meta-llama/Llama-3.2-1B,Q1_Mean,96,2.3354166666666667,1.2262033116100726,0.1251488514314849,2.0901249178609564,2.580708415472377,Base,-0.025,-0.023993204066582,0.6425060543830738
L0_CSQ8_V1,PTO(DPO),DPO,CSQ8,0.0,1,meta-llama/Llama-3.2-1B,Q2_Mean,96,2.325367647058824,1.1503272676942624,0.1174047851275373,2.0952542682088504,2.5554810259087963,Base,-0.0692401960784313,-0.0610860047960008,0.6556877038116684
L0_CSQ8_V1,PTO(DPO),DPO,CSQ8,0.0,1,meta-llama/Llama-3.2-1B,WAI_Bond_Mean,96,2.9453125,1.0407506937681796,0.1062211728824847,2.73711900115033,3.15350599884967,Base,-0.09375,-0.1467311013931111,0.1212333781457031
L0_CSQ8_V1,PTO(DPO),DPO,CSQ8,0.0,1,meta-llama/Llama-3.2-1B,WAI_Goal_Mean,96,2.4713541666666665,1.186475204160508,0.1210941184440725,2.2340096945162844,2.7086986388170486,Base,-0.0260416666666666,-0.0333833168799772,0.7798884181511784
L0_CSQ8_V1,PTO(DPO),DPO,CSQ8,0.0,1,meta-llama/Llama-3.2-1B,WAI_Task_Mean,96,2.5572916666666665,1.2152967834771162,0.124035708565191,2.314181677878892,2.800401655454441,Base,-0.0286458333333333,-0.0384484682573166,0.4989273838162833
L0_CSQ8_V1,PTO(DPO),DPO,CSQ8,0.0,1,meta-llama/Llama-3.2-1B,WAI_TotalMean,96,2.657986111111111,1.128995773736558,0.115227648642219,2.4321399197723617,2.8838323024498607,Base,-0.0494791666666666,-0.0747296147263956,0.3079120198388556
L0_CSQ8_V2,PTO(DPO),DPO,CSQ8,0.0,2,meta-llama/Llama-3.2-1B,CSQ8_Mean,96,2.1822916666666665,1.2871986957949189,0.1313741667613974,1.924798299814328,2.439785033519005,Base,0.0,0.0,0.9809368938459374
L0_CSQ8_V2,PTO(DPO),DPO,CSQ8,0.0,2,meta-llama/Llama-3.2-1B,MITI_GlobalMean,96,2.6354166666666665,1.1150387452948762,0.113803165391901,2.4123624624985407,2.8584708708347923,Base,-0.0494791666666666,-0.0509903509544712,0.429932237816864
L0_CSQ8_V2,PTO(DPO),DPO,CSQ8,0.0,2,meta-llama/Llama-3.2-1B,MI_Mean,96,2.487847222222222,1.4331588616102842,0.1462711638038836,2.20115574116661,2.774538703277834,Base,0.0173611111111111,0.0193223810892538,0.6924134504455156
L0_CSQ8_V2,PTO(DPO),DPO,CSQ8,0.0,2,meta-llama/Llama-3.2-1B,Q1Q2_Mean,96,2.447487745098039,1.245174475868185,0.1270850877756058,2.1984009730578515,2.6965745171382265,Base,0.0699754901960784,0.0684919803748596,0.6041041298175105
L0_CSQ8_V2,PTO(DPO),DPO,CSQ8,0.0,2,meta-llama/Llama-3.2-1B,Q1_Mean,96,2.4562500000000003,1.3064062799990868,0.1333345326152205,2.194914316074168,2.717585683925833,Base,0.0958333333333332,0.0893534582319831,0.5220355879577876
L0_CSQ8_V2,PTO(DPO),DPO,CSQ8,0.0,2,meta-llama/Llama-3.2-1B,Q2_Mean,96,2.438725490196078,1.2020112043862832,0.1226797548272773,2.1982731707346157,2.679177809657542,Base,0.0441176470588235,0.0425899072981614,0.7756557478142097
L0_CSQ8_V2,PTO(DPO),DPO,CSQ8,0.0,2,meta-llama/Llama-3.2-1B,WAI_Bond_Mean,96,2.9401041666666665,1.0654531971658243,0.1087423615780512,2.7269691379736862,3.153239195359647,Base,-0.0989583333333333,-0.1474151400406016,0.1209432438326614
